school_code,section,email,phone
11221,LP,glpsvamanjoor11221@gmail.com,4998273035.0
44210,LP,govtpvlpskuzhivila@gmail.com,4712405020.0
32310,LP,stthomaslps2012@gmail.com,4828210519.0
23514,LP,alpschoolkannikulangara@gmail.com,4802860903.0
16336,LP,karayadamlpschool@gmail.com,4962695223.0
20230,LP,alpspanamannawest@gmail.com,9496296218.0
15217,LP,glpsinmundakkai@gmail.com,4936236866.0
37623,LP,hmmookkannoor@gmail.com,7736048841.0
42326,LP,glpskoonthalloor@gmail.com,4702640926.0
38321,LP,edayadiyilglps@gmail.com,4734299411.0
22629,LP,avmlpspambur@gmail.com,4872387942.0
33402,LP,govtlpseravinalloor@gmail.com,9446969022.0
21338,LP,calpsnpy@gmail.com,
16719,LP,16719aeotdnr@gmail.com,9496133639.0
25208,LP,glpsneericode@gmail.com,4842515444.0
43235,LP,wlpspanathura@gmail.com,9020060022.0
41446,LP,41446klm@gmail.com,9446242023.0
18406,LP,alpsvattapparamba@gmail.com,9847414758.0
18352,LP,glpsputhucode@gmail.com,
19637,LP,gmlprayirimangalam@gmail.com,4942440899.0
18407,LP,alpsvellur@gmail.com,9846859991.0
39207,LP,glpskarikkal1921@gmail.com,9446293289.0
33217,LP,puthenangadylps.ktm@gmail.com,9447961888.0
26324,LP,stpeterslpskumbalangi@gmail.com,2241063.0
27369,LP,sjlpspaingottoor@gmail.com,4852563490.0
41556,LP,41556klm@gmail.com,9061918608.0
43413,LP,ghwlpskulathoor@gmail.com,8075310055.0
33237,LP,nncjmlps233@gmail.com,4812523488.0
42221,LP,govtlpsvalayantakuzhy@gmail.com,4702611700.0
12227,LP,hmdune@gmail.com,4672237775.0
11317,LP,sslps11317@gmail.com,7558854790.0
23319,LP,hflpsavittathur@gmail.com,4802833455.0
13626,LP,school13626@gmail.com,9495801420.0
19405,LP,cherunnuramlps@gmail.com,8086283890.0
42519,LP,pazhakuttyglps@gmail.com,4722805726.0
14808,LP,glpsperinganam@gmail.com,4902405810.0
41234,LP,41234glps@gmail.com,4762623345.0
14724,LP,kovoorlps14724m@gmail.com,9544640945.0
14624,LP,mlps14624@gmail.com,490380920.0
18362,LP,glp.vettathur@gmail.com,9656634496.0
43316,LP,stpeterslps43316@gmail.com,4712502450.0
29239,LP,plpsedappilly@gmail.com,9495373360.0
48234,LP,malps.valillapuzha@gmail.com,9961666437.0
19343,LP,gmlpsparavannur@gmail.com,4942544151.0
42618,LP,glpspacha@gmail.com,4722999780.0
14236,LP,milps1930@gmail.com,8281683765.0
44220,LP,glpsmudippuranada@gmail.com,4712482400.0
26511,LP,spsabhalpschool@gmail.com,4842505967.0
39239,LP,scvlpspavithreswaram2016@gmail.com,4742415266.0
19234,LP,panthavuramlps@gmail.com,9496364192.0
47218,LP,kuruvattoorwestalps@gmail.com,9562640096.0
41613,LP,41613kundara@gmail.com,2552330.0
11241,LP,11241beripadavu@gmail.com,4998264000.0
19348,LP,glpsvadakkumbram@gmail.com,9895604085.0
41606,LP,41606kundara@gmail.com,4742465484.0
34214,LP,34214cherthala@gmail.com,4782814420.0
19434,LP,pgditownlp@gmail.com,4942410265.0
15314,LP,hmglpsappat@gmail.com,4936246430.0
38201,LP,glpsadoor@gmail.com,4734223513.0
43322,LP,holyangelslps@gmail.com,4712479766.0
21343,LP,stphilominas1952@gmail.com,
41331,LP,hmgsmvlps@gmail.com,9446633033.0
32341,LP,gnslpschirakkadavu@gmail.com,4828229039.0
15206,LP,glpsnelliyambam@gmail.com,4935220239.0
33323,LP,glpskurumpanadom@gmail.com,9656686590.0
41236,LP,41236glpsmadathil@gmail.com,9447607731.0
18411,LP,amlpschengotur@gmail.com,9495455234.0
23205,LP,sndplpsvaliyapadam@gmail.com,9495025043.0
20301,LP,hmglpsthiruvazhiyode@gmail.com,4662285902.0
31312,LP,stantonyslpsmattakara@gmail.com,4812541414.0
26503,LP,gnlpselm@gmail.com,8089884278.0
38504,LP,glpskakkad34@gmail.com,4735241188.0
42437,LP,mevarkalschool@gmail.com,4702679650.0
48418,LP,alpskoottampara@gmail.com,9496288088.0
11434,LP,alpskallankai@gmail.com,9446272430.0
27348,LP,glpstkr@gmail.com,4852822813.0
41416,LP,stleonslps@gmail.com,8593060579.0
20420,LP,pvalpskulukkallur@gmail.com,9495765703.0
44345,LP,glpsosm@gmail.com,4712255070.0
15418,LP,valatalps@gmail.com,9745673088.0
19661,LP,gmlpskuttippala@gmail.com,
41319,LP,icslps.hm@gmail.com,4762849602.0
23309,LP,umlpsthuravankad@gmail.com,4802825616.0
14309,LP,cnlps14@gmail.com,2307040.0
18455,LP,mkhmamlps@gmail.com,4942616486.0
12367,LP,12367jayceesemschoolnlr@gmail.com,4672082450.0
22251,LP,jbscherpu@gmail.com,4872347699.0
18356,LP,thurakkalglps@gmail.com,9495111686.0
40224,LP,svlps100@gmail.com,4742478259.0
48207,LP,amlpsirivetty207@gmail.com,4832862150.0
47505,LP,kalpsinfo1@gmail.com,4962081518.0
26327,LP,lpschellanam@gmail.com,4842249970.0
31510,LP,glpsplassanal10@gmail.com,4822275800.0
18321,LP,kolathuramlps@gmail.com,9809126252.0
45202,LP,glpsirumpoozhikkara@gmail.com,4829223338.0
21863,LP,alpsthrikkallooreast@gmail.com,4924239485.0
11226,LP,alpsichlangod@gmail.com,4998263366.0
39324,LP,lmslpschenkulam39324@gmail.com,4742462890.0
18342,LP,amlpsolavattoor@gmail.com,9446450203.0
14227,LP,punnolmlps@gmail.com,490355935.0
21246,LP,mullakkalschool@gmail.com,9446552995.0
19743,LP,muthurhillsamlps@gmail.com,9495116212.0
18458,LP,uahmlpschool@gmail.com,4832753003.0
34231,LP,34231cherthala@gmail.com,4782868505.0
41312,LP,manayillpschavara@gmail.com,9544273000.0
20635,LP,alpsndr@gmail.com,9946033465.0
16650,LP,cherumothmlps@gmail.com,9496891702.0
48423,LP,meppadamgmlps@gmail.com,9447354851.0
38423,LP,mtlpsngm3@gmail.com,9061637919.0
36215,LP,36215alappuzha@gmail.com,
29410,LP,irumpupalamglps@gmail.com,4864272394.0
19759,LP,alpstriprangode@gmail.com,9947426999.0
41212,LP,ghwlpssrayikkad@gmail.com,4762611506.0
30431,LP,omlpsupputhara@gmail.com,4869244661.0
18743,LP,amlpschoolkamburam@gmail.com,9744617880.0
39229,LP,mtsslpschengamanad39229@gmail.com,
19756,LP,pkumlpsthevalappuram@gmail.com,9048078060.0
16525,LP,nmleebahm@gmail.com,8086536698.0
30517,LP,gtlpsaruvilamchal@gmail.com,4868292379.0
21209,LP,glpsplachikulambu@gmail.com,9497826720.0
28403,LP,glpswestkunnackal@gmail.com,9495430865.0
15205,LP,headmasterstthomaslps@gmail.com,4936211134.0
15221,LP,salpskuppadithara@gmail.com,4936273342.0
19227,LP,govtlpsthuyyam@gmail.com,9746964911.0
42565,LP,snemlpsukl@gmail.com,7559923714.0
21846,LP,alpskattukulamalanallur@gmail.com,9400630336.0
19627,LP,kanmanamnorthamlps@gmail.com,9745116268.0
23325,LP,rklpspazhai@gmail.com,9048884276.0
24639,LP,mvmlp24639@gmail.com,9847262793.0
38224,LP,gwlpsparakode@gmail.com,9745850119.0
13822,LP,naniyoornmopila@gmail.com,9207097205.0
11305,LP,11305chennangode@gmail.com,9446944535.0
19733,LP,rjmamlpskott@gmail.com,9446882248.0
39232,LP,mtlpskkra@gmail.com,9446706058.0
45221,LP,khmlpsv@gmail.com,4829239963.0
30345,LP,alpssothuparai@gmail.com,9497792833.0
39214,LP,glpgsthrikkannamangal39214@gmail.com,4742452350.0
20267,LP,liemjso@gmail.com,4662247390.0
21610,LP,cmmajbschool@gmail.com,9895987040.0
42227,LP,mmmglpsnedunganda@gmail.com,4702606999.0
41627,LP,jeelani41627@gmail.com,9744155406.0
14740,LP,ayyallurlpschool@gmail.com,9495972170.0
16824,LP,hmmnlps@gmail.com,9946028957.0
22410,LP,cscsnallen@gmail.com,9495739822.0
15432,LP,calpstholpetty@gmail.com,9605290746.0
18702,LP,vaamritha@gmail.com,9946616117.0
44559,LP,govtlpsalathottam@gmail.com,9446614909.0
41423,LP,lmslps41423@gmail.com,9447043911.0
41421,LP,mohammadenlpsplm@gmail.com,9446787477.0
42314,LP,rmlpsmananakkuatl@gmail.com,9447075091.0
19415,LP,mmlpskeezhayil@gmail.com,9496877459.0
19525,LP,amlpsperumpadappa@gmail.com,9562343883.0
42331,LP,glpsperumathura@gmail.com,4712428961.0
39338,LP,lekhavengoor@gmail.com,4742494546.0
39320,LP,gwlpsottumala@gmail.com,7034697931.0
19734,LP,glpsthiruthy@gmail.com,9946876410.0
20325,LP,alpspookkottukave@gmail.com,9048734065.0
35309,LP,glpskumarapuram317@gmail.com,9747207298.0
37506,LP,glvlpskunnamthanam@gmail.com,4692690082.0
32407,LP,shlps2014@gmail.com,
42315,LP,amlpspklm@gmail.com,4702687469.0
11316,LP,11316nirchal@gmail.com,4998285646.0
17263,LP,stvincenttti@gmail.com,4952770025.0
14433,LP,vellacherymlps@gmail.com,9497287373.0
28309,LP,spslpselanji@gmail.com,4852259345.0
24508,LP,gmlpsthalikulam@gmail.com,4872607900.0
12505,LP,12505glpsmadakkal@gmail.com,4672270097.0
26518,LP,stjohnslpsmanappilly@gmail.com,9847540314.0
15203,LP,sdmlpschool@gmail.com,
41444,LP,41444stjosephmangad@gmail.com,9947073806.0
43221,LP,msclpsthamalam@gmail.com,7907957410.0
42328,LP,aryavilasom2015@gmail.com,4702640626.0
24635,LP,jvmachad2021@gmail.com,
20426,LP,msalpschool@gmail.com,9446515602.0
17423,LP,hilpsekl@gmail.com,9048064520.0
41409,LP,govtlps7777@gmail.com,9447560350.0
15420,LP,venmanyalpschool@gmail.com,
18319,LP,18319hm@gmail.com,4942487570.0
41412,LP,41412kollam@gmail.com,9447800783.0
18537,LP,amlpsmuttippalam@gmail.com,9544749144.0
25412,LP,hmglps@yahoo.com,9446747801.0
23228,LP,lfclpskoratty@gmail.com,4802731849.0
12331,LP,12331hfalpsrajapuram@gmail.com,4672226222.0
19619,LP,manalipuzhagmlps@gmail.com,9946368230.0
16420,LP,glpsmaruthonkara@gmail.com,4962564720.0
14302,LP,aelpschool@gmail.com,9495615004.0
16327,LP,puliyancherisouthlps@gmail.com,4962630596.0
13820,LP,mmalpsm@gmail.com,9446564210.0
37610,LP,glpsckm@gmail.com,4692795211.0
39332,LP,btvlpsplackodu@gmail.com,9497780981.0
24239,LP,amlpspalayoor5@gmail.com,8606801174.0
39307,LP,kottaraglps2@gmail.com,8547100446.0
25230,LP,muttinakamschool1966@gmail.com,2516255.0
32329,LP,kvlps2011@gmail.com,9495021735.0
25811,LP,glpbsparavur@gmail.com,4842442880.0
34240,LP,34240cherthala@gmail.com,9495205445.0
31504,LP,hmglpskoovathodu@gmail.com,4822237050.0
11209,LP,11209hosabettulp@gmail.com,4998272747.0
40312,LP,gwlpsdally@gmail.com,4752318180.0
37325,LP,cmslpsothera1894@gmail.com,0.0
15484,LP,stmartinslpschool@gmail.com,
41631,LP,41631bethel@gmail.com,4742542220.0
41429,LP,patriclpstang@gmil.com,9747891630.0
26267,LP,gbtslpsedappally@gmail.com,4842992323.0
41462,LP,rose2748414@gmail.com,2748414.0
32218,LP,cmslpsmechalhm@gmail.com,9446905161.0
24512,LP,centrallpsnattikanorth@gmail.com,9847767864.0
39224,LP,gwlpspangode@gmail.com,4742417380.0
18409,LP,amlpschoolchemmankadavu@gmail.com,7012136151.0
12524,LP,12524alpsnorthtrikarpur@gmail.com,4672301424.0
47625,LP,glpskallode@gmail.com,9946978446.0
41420,LP,vmlpsmaruthadi@gmail.com,9495581909.0
20526,LP,eravakkadajbs@gmail.com,4662279733.0
14717,LP,karettalpschool@gmail.com,9544211641.0
17428,LP,makkadaperinchila@gmail.com,7736651846.0
26320,LP,sdpymlps@gmail.com,4842235444.0
38312,LP,svlpsperumpulickal@gmail.com,9495086047.0
24342,LP,mumlpschool@gmail.com,9539514281.0
29321,LP,malayinchiglps@yahoo.in,9526903186.0
37308,LP,vallamkulam.gdvlps@gmail.com,
35325,LP,hilpsnkm@gmail.com,4772281466.0
13158,LP,kamethlps@gmail.com,9995404505.0
15334,LP,hmnarayanapuram@gmail.com,229223.0
40215,LP,lpsmancode2012@gmail.com,4742429100.0
43220,LP,bnvlpschool@gmail.com,4712080855.0
41353,LP,41353vems@gmail.com,4762847075.0
41438,LP,vijnanabhavanlps@gmail.com,9995179117.0
46212,LP,stmaryslpsk@gmail.com,4772724037.0
19526,LP,marmlpschool@gmail.com,4942629399.0
16645,LP,ndm16645@gmail.com,9400266306.0
20333,LP,alpsummanazhi@gmail.com,4662275033.0
32217,LP,srphilominapa@gmail.com,4822279414.0
16647,LP,bmlpschool@gmail.com,4962560261.0
16837,LP,narikotsheeba@gmail.com,8848555396.0
41448,LP,41448uliyacovil@gmail.com,9495122566.0
17347,LP,iccemschool@gmail.com,8086339257.0
48509,LP,crescentchokkad@gmail.com,9961864035.0
12310,LP,12310gtwlpskudumboor@gmail.com,9497854291.0
39503,LP,glpsanayady@gmail.com,9846428547.0
32430,LP,stthomascsiems@yahoo.com,8606453414.0
19752,LP,amlpspullooni1@gmail.com,9747266987.0
18639,LP,pptmalps1983@gmail.com,9495762351.0
18715,LP,kakkoothgmlps@gmail.com,4933220310.0
40217,LP,stxaviervellarvattom@gmail.com,4742422700.0
20608,LP,snglpsptb@gmail.com,4662217055.0
21405,LP,glpschenganiyur2015@gmail.com,914922215870.0
16633,LP,nlps16633@gmail.com,9048927635.0
13610,LP,school13610@gmail.com,4972789035.0
42636,LP,jawaharlps19@gmail.com,9946224615.0
23413,LP,svplpseriyad@gmail.com,4802816009.0
18302,LP,gmlpsalparamb@gmail.com,9495111686.0
37252,LP,mdmlpschool@gmail.com,4692636593.0
18456,LP,pmsalpsctp@gmail.com,4832705824.0
39218,LP,gwlpsairukzhi39218@gmail.com,4742416080.0
36437,LP,mdlpskayamkulam@gmail.com,8848079759.0
14817,LP,stjosephsedappuzha@gmail.com,4902456595.0
37532,LP,stjosephlpstcd@gmail.com,9048262350.0
42544,LP,lflps42544@gmail.com,9446062211.0
17311,LP,alpscherukulathur@gmail.com,9495050125.0
39440,LP,inchakkadulps@gmail.com,9447708709.0
30231,LP,cklpsrajamudy2012@gmail.com,9605644128.0
21333,LP,elappullyalps@gmail.com,0.0
33515,LP,glpslakkattoor@gmail.com,4812701190.0
19647,LP,pakaraschooltanur@gmail.com,9895113142.0
30418,LP,plpskaradikuzhy@gmail.com,9947419804.0
24327,LP,aidedlps@gmail.com,9446234008.0
19810,LP,kannamangalamglps@gmail.com,4942493810.0
13623,LP,school13623@gmail.com,9895438271.0
42513,LP,gtlpsmundela@gmail.com,4722898044.0
19330,LP,amlpschlkulamangalam@gmail.com,4942646130.0
46318,LP,salpsedathua@gmail.com,4772212263.0
37410,LP,gdvnsslpsulr@gmail.com,4734261491.0
21606,LP,alps.kny999@gmail.com,9846023288.0
19602,LP,cherumukkugmlps@gmail.com,4942483599.0
34229,LP,34229cherthala@gmail.com,9947011562.0
38518,LP,ealpskarayanpara@gmail.com,9446693713.0
46403,LP,malayalamschoolkumaramkary@gmail.com,4772754225.0
11320,LP,11320puthige@gmail.com,4998246200.0
20643,LP,amlppattambi@gmail.com,4662233830.0
13408,LP,vanchiyamlps@gmail.com,4602214200.0
15430,LP,hmplpspanavally@gmail.com,4935250021.0
14512,LP,kuniparambalps@gmail.com,2391393.0
21949,LP,moriyathekkuvatta@gmail.com,9288856435.0
19822,LP,glpsmampuram@gmail.com,9847635365.0
14213,LP,kmlpsthalayi@gmail.com,8157916960.0
39234,LP,mtlpskolannoor@gmail.com,9446107565.0
19241,LP,ajbs19241@gmail.com,8606117339.0
44423,LP,44423lmslpskk@gmail.com,4712236326.0
14516,LP,puthooreastupschool@gmail.com,4902465720.0
15225,LP,glpsperal@gmail.com,9744825872.0
14846,LP,vattiaralpschool@gmail.com,9497589011.0
14753,LP,thattiodenorthlps1925@gmail.com,4972857262.0
41220,LP,gwlpsvengara@gmail.com,4762664457.0
19749,LP,amlpspookayil@gmail.com,9544016975.0
29416,LP,glpsmullarikudy29416@gmail.com,4868269009.0
42464,LP,idealenglishschool2015@gmail.com,4702682085.0
38536,LP,lpsmakkapuzha@gmail.com,9495850502.0
30337,LP,alpsnettigudi@gmail.com,
16421,LP,kothodeglps@gmail.com,4962565894.0
40307,LP,40307glpsayoor@gmail.com,4752292839.0
19611,LP,govtlpsklariwest9@gmail.com,9400172760.0
19739,LP,hmdslpskuttoor@gmail.com,
15424,LP,gov.lpskarachal@gmail.com,9447635116.0
15343,LP,glpsmundakuttikunnu@gmail.com,4936293797.0
44234,LP,44234pamamcode@gmail.com,6238595407.0
43412,LP,ghslpskulathoor@gmail.com,9447501197.0
43319,LP,stmaryslpsvettucaud@gmail.com,8547967626.0
30223,LP,sglpschoolktpna@gmail.com,4868274275.0
20318,LP,alpskuruvattoorsouth@gmail.com,9947307326.0
41519,LP,parippally2512@gmail.com,4742572512.0
47210,LP,hmglpsvellanur@gmail.com,4952803151.0
45301,LP,eravimangalamlps@gmail.com,9495063680.0
39322,LP,39322veliyam@gmail.com,9496593270.0
36252,LP,mgmlps36252@gmail.com,9496466157.0
40327,LP,plmlpsayiranalloor@gmail.com,9446841458.0
43404,LP,govtlpscheeranikkara@gmail.com,4722830071.0
18705,LP,glpsarakkuparamba@gmail.com,4933233800.0
39301,LP,glpscvnrr@gmail.com,4742467203.0
42303,LP,andoorlps@gmail.com,4702627026.0
21215,LP,glpskadappara2017@gmail.com,9961845373.0
27337,LP,glpskuttiamchal50@gmail.com,9895345040.0
47331,LP,muthalathalps@gmail.com,
13315,LP,kannookkaraglps@gmail.com,9496719505.0
42408,LP,cnpsglps@gmail.com,4702681400.0
26403,LP,glpskanjiramattom@gmail.com,4842745202.0
11326,LP,yelkanaajbs@gmail.com,9446415083.0
36407,LP,pullikkanakkuglps@gmail.com,4792446607.0
33522,LP,cmslpsnenmala2016@gmail.com,8848922021.0
22201,LP,glpsalapad@gmail.com,4872273209.0
30219,LP,stxavierslpsnellippara@gmail.com,9496068237.0
18226,LP,glpsvalamangalam@gmail.com,9400160543.0
28515,LP,lpskanaikode@gmail.com,4842001667.0
40424,LP,glpsvalacode930@gmail.com,9567072139.0
18209,LP,muthanoorlps@gmail.com,9961954510.0
26417,LP,sndplps@gmail.com,
18334,LP,amlpsmullappally2015@gmail.com,8281256139.0
48231,LP,amlpsvadakkummala@gmail.com,9946485967.0
12319,LP,12319glpspunjavi@gmail.com,9496736100.0
24422,LP,alpstkvwest@gmail.com,4872264267.0
36351,LP,stanns@gmail.com,9947941131.0
22634,LP,srkgvmlps4@gmail.com,4872308749.0
21530,LP,jbs.vadakumpadamkdr@gmail.com,7025653349.0
48321,LP,glpspattikkad@gmail.com,
19630,LP,amlpsklarimoochikkal@gmail.com,9947557060.0
41311,LP,glpsmy188@gmail.com,4762847724.0
45250,LP,pkaraglps@gmail.com,4829221230.0
39211,LP,39211thekkumpuram@gmail.com,2416090.0
14833,LP,veliyambrabafakimemorial@gmail.com,9847913983.0
45340,LP,ghwlpsvayala2013@gmail.com,4822229500.0
47416,LP,stjosephslpskodenchery@gmail.com,4952238713.0
44222,LP,gsvlps44222@gmail.com,9446462698.0
19424,LP,pullinkunnualps@gmail.com,9497643432.0
13528,LP,madayilpschool@gmail.com,4972871621.0
41518,LP,41518klm@gmail.com,9495710195.0
22446,LP,sreejar1971@gmail.com,9605301051.0
44529,LP,mooverikaralps@gmail.com,9495391872.0
11439,LP,tialpspallam@gmail.com,9947307069.0
23206,LP,sndpschoolkalikkal@gmail.com,9745563225.0
41315,LP,hmglpsthevalakkaraeast@gmail.com,7510982270.0
38524,LP,nmlpsoottupara123@gmail.com,9747727268.0
13614,LP,school13614@gmail.com,4972772987.0
30523,LP,sjlpskochara@gmail.com,9961028468.0
16813,LP,16813hm@gmail.com,9447742399.0
19703,LP,vvlpsalathiyur@gmail.com,4942423083.0
42610,LP,lpskallar@gmail.com,4722856426.0
48403,LP,ckolly1968@gmail.com,9446629734.0
20405,LP,amlpschemmankuzhi@gmail.com,9447840054.0
30408,LP,kamlpsoffice@gmail.com,4869291234.0
16544,LP,thurayuralps@gmail.com,9496677921.0
44351,LP,lpsvavode1964@gmail.com,9496113564.0
44313,LP,glpsmachel@gmail.com,2282264.0
13418,LP,cmalps.100@gmail.com,4602233166.0
22413,LP,missionhomelpsmariapuram@gmail.com,4872352590.0
41208,LP,glpskvp123@gmail.com,4762692223.0
29313,LP,hmlpkuninji@gmail.com,4862285555.0
14546,LP,triprangottoorlps@gmail.com,
19236,LP,perumukkuamlp@gmail.com,8129863644.0
14437,LP,lvlpschockli@gmail.com,9995830111.0
14307,LP,school14307@gmail.com,4902520799.0
16726,LP,mnlpschool@gmail.com,8606140326.0
30428,LP,glpscheenthalar@gmail.com,9446214019.0
39220,LP,wlps.chittacode@gmail.com,4742483036.0
14210,LP,kallarathalayilp@gmail.com,9633686122.0
42640,LP,iqbal42640@gmail.com,4722849301.0
39516,LP,lpsmuthupilakkadu@gmail.com,9526640105.0
36401,LP,glpskylm@gmail.com,4792446010.0
47629,LP,kooniyodeglps2014@gmail.com,9745334036.0
20243,LP,amlpspavukkonam@gmail.com,6282309639.0
48427,LP,molpschool@gmail.com,275295.0
36219,LP,36219alappuzha@gmail.com,9745876180.0
24302,LP,kadangode80@gmail.com,4885262680.0
23216,LP,flpspushpagiri@gmail.com,
43424,LP,ptpglps@gmail.com,2750139.0
21571,LP,glpschallammda@gmail.com,4923275305.0
39206,LP,kaithacodeglps@gmail.com,9961647003.0
25823,LP,olmlpskurumbathuruth@gmail.com,9747063795.0
19842,LP,amlpsparappurwestnew@gmail.com,7902931924.0
21839,LP,stgeorgeslpsattappady@gmail.com,8848643201.0
16209,LP,anjampeedikamlps@gmail.com,4962500970.0
20412,LP,rvlps1929@gmail.com,9496717378.0
36347,LP,sapgsumayattukara@gmail.com,9495437084.0
18561,LP,amlpschoolvgd@gmail.com,4832783137.0
22443,LP,mannuthycms@gmail.com,4872374707.0
18728,LP,glpsparakkalmukku@gmail.com,9946643934.0
48543,LP,wandoormalps@gmail.com,4931246050.0
19693,LP,scesvailathur@gmail.com,4942587110.0
23226,LP,bblpsmanjoor56@gmail.com,4802761470.0
38631,LP,38631msclps@gmail.com,4682220301.0
43229,LP,roykindergartenlps@gmail.com,4712351456.0
32434,LP,nssglpsvazhoor@gmail.com,4812454909.0
33347,LP,holyfamilylps1960@gmail.com,2471098.0
37221,LP,mtlpskompankerry@gmail.com,4692610014.0
21233,LP,ipamlpschool@gmail.com,9995083005.0
21406,LP,glpskottayi@gmail.com,7558806877.0
24241,LP,st.thomas24241palayoor@gmail.com,4872552152.0
38512,LP,gmslpsrannyvaikom@gmail.com,9495437385.0
21201,LP,gmlps.alathur@gmail.com,
13718,LP,nirmala.l.p.s.pathanpara@gmail.com,4602253999.0
36322,LP,36322alappuzha@gmail.com,9947837924.0
14610,LP,eruvattylp@gmail.com,4902520827.0
47435,LP,palakkuttyschool@gmail.com,4952210571.0
19235,LP,gjbsvattamkulam@gmail.com,4942680633.0
19464,LP,bharathvidhyanikethantrikkulam@gmail.com,9037638761.0
11402,LP,glpsbavikara@gmail.com,9400466940.0
21836,LP,alpsannanthody@gmail.com,4924236936.0
19839,LP,amlpsparappuriringallur@gmail.com,4942450202.0
41321,LP,lvlpsneendakara2017@gmail.com,9446022757.0
11232,LP,bppalpspermude@gmail.com,9895593334.0
41314,LP,gscvlpsmynagappally@gmail.com,4762847728.0
13348,LP,thalavillpschool001@gmail.com,4972821533.0
19848,LP,thottasseriaraamlpschool7@gmail.com,9207074929.0
21711,LP,glpskampa@gmail.com,9447858946.0
19351,LP,valiyakunnuamlps@gmail.com,9495323961.0
27334,LP,glpschoolpunnekkad@gmail.com,7034874382.0
40461,LP,prnmpublicschool@gmail.com,4752325500.0
22226,LP,stantonyslpsvarandarappilly@gmail.com,4802763860.0
33348,LP,stantonyslpskurumpanadom@gmail.com,9526697684.0
47203,LP,glpschenoth@gmail.com,9961437607.0
44310,LP,glpskunnanadu@gmail.com,9539871421.0
18557,LP,glpsvalarad@gmail.com,9946109130.0
22606,LP,glpskuttur@gmail.com,4872213998.0
15223,LP,vlpsputhussery@gmail.com,4936273181.0
18335,LP,glpsmundumuzhi@gmail.com,4832724599.0
44211,LP,kvlpsmulloor12@gmail.com,9496103472.0
48548,LP,punnappalaschool@gmail.com,9495607192.0
14446,LP,olpskaviyoor@gmail.com,4902332130.0
39506,LP,glpskampalady@gmail.com,8157061861.0
16537,LP,psmlps2017@gmail.com,4962201882.0
13703,LP,ariyilglps@gmail.com,
42322,LP,lpspoovana@gmail.com,4722837848.0
33345,LP,glpgskurichy@gmail.com,4812435900.0
13578,LP,bemlpsmadayi@gmail.com,9048150953.0
44320,LP,glpsparuthippally@gmail.com,4722851256.0
17419,LP,alpschelannur123@gmail.com,4952260022.0
32314,LP,nmlpschoolkanakappalam@gmail.com,9847208282.0
24407,LP,gsrclpschoolmullassery@gmail.com,
20344,LP,estmalps1952@gmail.com,8281185041.0
48312,LP,amlpsmannarmala@gmail.com,9746096681.0
43419,LP,menamkulamlps@gmail.com,4712705326.0
19725,LP,gmlpspachattiri@gmail.com,0.0
28407,LP,govtjbsvazhappilly@gmail.com,4852814148.0
19204,LP,alpsathalur@gmail.com,9846774847.0
24213,LP,punnayurglps@gmail.com,8281669703.0
18707,LP,alpscheerattamanna@gmail.com,9846660928.0
16643,LP,vellurmlp67@gmail.com,8606092476.0
19612,LP,cheruvannuramlpschool@gmail.com,9446906693.0
14847,LP,vellarvallylps14847@gmail.com,4902445440.0
48319,LP,glpspathiricode@gmail.com,4933279944.0
12523,LP,12523alpskunnachery@gmail.com,4672301435.0
11428,LP,teglps@gmail.com,9446321855.0
16308,LP,maruthurglps@gmail.com,4962215632.0
20602,LP,gwlpschundampatta@gmail.com,4662263466.0
47242,LP,alnajathlpschoolkalanthode@gmail.com,9048632725.0
40429,LP,shaliacaryestatelps@gmail.com,9400923137.0
22560,LP,lclpschoolkattungachira@gmail.com,480283161.0
33378,LP,paripalanalpsvkm@gmail.com,9447496208.0
16408,LP,cheekkonnuwestlps@gmail.com,9747684492.0
47614,LP,pillapperuvannaglps@gmail.com,4962662053.0
48413,LP,gmlpspanthalingal@gmail.com,9497873961.0
21522,LP,melpschoolpadagiri@gmail.com,4923246272.0
47642,LP,hmmannankavealps@gmail.com,9400577488.0
16313,LP,arikkulamalps@gmail.com,4962695340.0
43206,LP,gsslpskaramana@gmail.com,4713133474.0
28505,LP,glpsnechoor@gmail.com,4852267032.0
17201,LP,gglpskallai@gmail.com,8089616896.0
41228,LP,alsyedlps@gmail.com,4762643346.0
25429,LP,bjbskalady@gmail.com,4842461011.0
13712,LP,glpsmavichery@gmail.com,4602200458.0
29318,LP,glppurapuzha@gmail.com,4862273779.0
18357,LP,vakkathodindp@gmail.com,4832711061.0
24405,LP,kodamukkulps@gmail.com,4872267280.0
38505,LP,glpskv2020@gmail.com,4735265787.0
16723,LP,mayyannurlpschool1@gmail.com,4962514225.0
48504,LP,glpamapoyil@gmail.com,4931259766.0
40428,LP,arampunnalps@gmail.com,9497620923.0
16238,LP,azhiyurcentrallps@gmail.com,9947653204.0
19426,LP,amlpstrikkulam@gmail.com,4942462194.0
20402,LP,gmlpkkr@gmail.com,4662215711.0
14807,LP,padikkachalglps@gmail.com,
19615,LP,amlpschilavil1915@gmail.com,9847423423.0
19849,LP,amlpskacheripadi2@gmail.com,4942452399.0
42628,LP,plpschellanchy1957@gmail.com,4722841060.0
30512,LP,glpspkndm@gmail.com,9846750050.0
24631,LP,dvlpskondazhi@gmail.com,9446834494.0
